token_type,token_address,receiver,amount
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xBDa55Cd77D3E977E04b3e20e3b4d6Bc40FA46aC1,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xBDcdf1f88A78BB9Aa037260D4eb2DA2EC5671e0C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xc0BA8f5FaD7C3E318e0c39Fb60Ff56Ea44c6DA05,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xC0d95cC253CB7F8Fbf55BB34721404D95B805d28,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xC1C41Cc93E5F18F6e77C3F5f7240Cd5692FB4825,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xC2392B72422ff32EF2C77e1Fff5B9c440BbCc129,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xc716e51c791fE4eFe37c40aF3BCc7ca84e167A23,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xc741021825670a297A9BB447eF725B575d6D10a4,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xc78A6f9BCfe973841A9309189959822BAe793470,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xc7e817e5970e294E269Ff63214393747cC1AF1cb,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xC8b2595D44a0C2643BAce241866AD674dbAd8D4C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xC8d4847939a11762D0a92fdF7191400bFcf994D5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xCC0502Ab76ED21cc8931693767cA2b2d09bc1aDe,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xcc0CfAe952Fb8BBeF0ad718BeFB179b0010b5090,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xcC537b8C3e95a71e590c94DF9F0Cf9F55c08b8DC,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xcd50Db3bA74aC52672943D6CC06E3b66C1bAa9D8,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xCDd6be68E74Cee8748B34C9bDb395d35c35f40F7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xcF28AE27611D32E13Ff2491Ac259a95e83b528D2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD0013D0D6aFCC1ad69A8A5d898A178C5ec03af4B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD05A32E4A6c904898E513D47Beb06Bd7400475D4,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd0B196FC7b4Dff8d7eC2718FFAf67Ed81455C027,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD106A0F5c61C5619dFC43B2ccb596b6a7C1c2837,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd117f3e18Dfd318e0c6Fd27a86a668Ca9C7F19D6,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd229a889f647A20594611274e3858831a7cC5043,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD23Fa5c8F043Ebf8606Dd51C85D104524c1d8b1f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD2AcD48d9307F43F856dD85F7B6AEd350E650064,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD2e0b492c4A030fd6356Ef6efedDC724BFdf323a,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd5d76eFF56eE3631F2d4858030B9b21bBEff96d9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd6923c78fB78363C1800f3F75131A7c81a022f10,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xd6D9E2D3fc060090fA7690Ce1287057b0D1B73C5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD82b6b3E08ECe3930c1BdE7733B02b1F1049BEC2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD8406AD8F4B2C5427DA7fA8Fc9429C6AF726b7E2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xD96cC56673D69087904Ae7e4cF3Ad192FD7F74A4,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDa22f5D526083d91985b2363E6E50Cf7a34cf58b,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xdaB60eE75171B84F71Bf2Fb9B2D2E77aED814616,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDb1a81a6743379596Be33260dAe28e515f0EF917,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDb6196E5dc943B599f1944aCfF30555f82f1dAA5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDC67359450aa4e0fed4Ec2395Bce7719240DB86B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xdCA60BD62D4A6543C0328d8A93fDc13036C257d8,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDDc0a90A88CeCCF866cd17732470167268c4E935,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDE596a3EE5697DC1F3E31FF642CbDa4F7f7dABb2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDED59133ff7c055BCc243C59dA75373d957F3aBc,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xDFBE3fA992087Cb82947256e46B0CdDFf8A7b816,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE1f2eA8909E7104993108A7dc2a42A4aFd51e1ac,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe215Cd6f938B3F03c135a87D96694f9aA8b09B0F,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe2fE2A6466D46F6c66D37DfceCc0A0B10C8658eB,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE54e0F887D2664566BA4bA016aE7298a8d27198C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE67ba7d3936eEe1DE956703fC2C35BD43f16De2d,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE692d446B76f5575597b06782B69f30E2592C3b3,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe69e74C66Bc0a2f2861157157F8B9B0dcd7d3d5F,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe6abB1a1F61730044d9f79E057EA872a98ad469D,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE6Bd9cD02F5507C911b9b9CA4A4666259C9024FA,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xE6d0F5d3F57A1715601ff29DFdB5efcb30FE75F7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe8cBe89642113Db23CeDefa3c8d1E81EC1aAd468,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xe905221dcF5697c1a60fEF4fd07a2887915c896E,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xeA4D87E721df1546FdB16F6F208903eA5e43eC62,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEa630b8564bd641636197249f923a4D601ba771e,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEB977e30FF5f94bFDfdFdA90b25450AE06Bf7940,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEc518C635d735E3AC6Ca82DBDA7BdE2dEDbCeF0C,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xED1a47989427e22dBaB7b2ec06A769D49168d21F,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEe5c686F84c25860B9006f25a884cdc6229ef23f,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEe6c836D237EA0A5887cdC370210750A09f01C06,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xEFC056b70CcAfa39150447D39478db581928CF51,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xf18354058DA7ad341f7CBdf4AE2DDf5236E63488,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xf1d38d46c5de571E85Afc079c4633f1663CF2dEA,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xF203aC318793490384281Dd3516f3Cb2Fe16865A,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xF25Eb9a7C1468ccB210ac7273bfc5a991Da485E7,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xF3310039D05a6Caa0390B9f442cee2c534057992,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xf3688bE49CF339EDfB67B0c1F336A476aEFC5448,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xF3dBf679d5d1E5D97FD4d486276B1D361D2623a2,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xF4c479ac0471f57F25079419E0fBe074315F3A67,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xf75e58Bed3d680CCE23d5fC795f1ca8B6630a662,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xfA34de25D281723dAe82956DAFe48e603df23f84,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xfa5Bc9e3AE310Bac2FA637eef7DD0479Af214137,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xFb3742b207bcc8a5b1C8E39B109549A99941DB75,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xff0Ca99Dc1450a78E366dd4c75B624C0C39d9acb,20000
